ANALYTE_ID	DOCUMENT_NUMBER	TEST_SYSTEM_ID	ANALYTE_NAME	DATE_EFFECTIVE
96	K971103	1178	Anti-thyroglobulin antibodies	2000-01-18
96	K971103	14298	Anti-thyroglobulin antibodies	2009-09-16
96	K971103	15992	Anti-thyroglobulin antibodies	2009-09-16
96	K971418	15363	Anti-thyroglobulin antibodies	2008-09-04
96	K971418	15414	Anti-thyroglobulin antibodies	2008-09-04
96	K971418	18951	Anti-thyroglobulin antibodies	2011-08-02
96	K971835	7981	Anti-thyroglobulin antibodies	1998-02-20
96	K971835	7982	Anti-thyroglobulin antibodies	1999-07-23
96	K980206	1095	Anti-thyroglobulin antibodies	1999-08-12
96	K980206	17676	Anti-thyroglobulin antibodies	2011-05-11
96	K980206	17677	Anti-thyroglobulin antibodies	2011-05-11
96	K980206	17678	Anti-thyroglobulin antibodies	2011-05-11
96	K981522	1179	Anti-thyroglobulin antibodies	1998-12-08
96	K981522	2795	Anti-thyroglobulin antibodies	1998-12-08
96	K981522	18526	Anti-thyroglobulin antibodies	2011-05-04
96	K981559	8493	Anti-thyroglobulin antibodies	1998-07-10
96	K983553	8757	Anti-thyroglobulin antibodies	1999-11-19
96	K983553	8758	Anti-thyroglobulin antibodies	1999-11-19
96	K983553	8759	Anti-thyroglobulin antibodies	1999-11-19
96	K983992	958	Anti-thyroglobulin antibodies	1999-11-01
96	K984165	8836	Anti-thyroglobulin antibodies	1999-05-07
96	K991094	210	Anti-thyroglobulin antibodies	1999-08-12
96	K991179	193	Anti-thyroglobulin antibodies	1999-08-27
96	K992790	9007	Anti-thyroglobulin antibodies	1999-12-10
97	CDC000038	9605	von Willebrand Factor	1993-07-26
97	CDC000038	9606	von Willebrand Factor	1993-07-26
97	CDC000049	9691	von Willebrand Factor	1993-07-26
97	CDC000093	10060	von Willebrand Factor	1993-07-26
97	CDC000093	10061	von Willebrand Factor	1993-07-26
97	CDC000118	10261	von Willebrand Factor	1993-07-26
97	CDC000225	11147	von Willebrand Factor	1993-07-26
97	CR150509	24321	von Willebrand Factor	2015-11-13
97	CR160470	25351	von Willebrand Factor	2016-09-19
97	CR160470	25352	von Willebrand Factor	2016-09-19
97	CR160470	25353	von Willebrand Factor	2016-09-19
97	CR160470	25354	von Willebrand Factor	2016-09-19
97	CR160470	25355	von Willebrand Factor	2016-09-19
97	CR160470	25386	von Willebrand Factor	2016-09-19
97	CR160470	25387	von Willebrand Factor	2016-09-19
97	CR160470	25388	von Willebrand Factor	2016-09-19
97	CR160470	25389	von Willebrand Factor	2016-09-19
97	CR160470	25390	von Willebrand Factor	2016-09-19
97	CR160520	25458	von Willebrand Factor	2016-10-05
97	CR160520	25459	von Willebrand Factor	2016-10-05
97	CR160520	25460	von Willebrand Factor	2016-10-05
97	CR160520	25461	von Willebrand Factor	2016-10-05
97	CR160520	25462	von Willebrand Factor	2016-10-05
97	CR160520	25488	von Willebrand Factor	2016-10-05
97	CR160520	25489	von Willebrand Factor	2016-10-05
97	CR160520	25490	von Willebrand Factor	2016-10-05
97	CR160520	25491	von Willebrand Factor	2016-10-05
97	CR160520	25492	von Willebrand Factor	2016-10-05
97	CR220098	33920	von Willebrand Factor	2023-06-06
97	CR230307	33990	von Willebrand Factor	2023-06-29
97	CR230694	34582	von Willebrand Factor	2023-11-03
97	CR230694	34583	von Willebrand Factor	2023-11-03
97	CR230694	34584	von Willebrand Factor	2023-11-03
97	CR230694	34585	von Willebrand Factor	2023-11-03
97	CR230694	34586	von Willebrand Factor	2023-11-03
97	CR230694	34627	von Willebrand Factor	2023-11-03
97	CR230694	34628	von Willebrand Factor	2023-11-03
97	CR230694	34629	von Willebrand Factor	2023-11-03
97	CR230694	34630	von Willebrand Factor	2023-11-03
97	CR230694	34631	von Willebrand Factor	2023-11-03
97	CR240022	35205	von Willebrand Factor	2024-02-01
97	CR240022	35206	von Willebrand Factor	2024-02-01
97	K000053	732	von Willebrand Factor	2000-10-10
97	K000398	194	von Willebrand Factor	2000-04-20
97	K032139	3753	von Willebrand Factor	2004-04-12
97	K040843	4459	von Willebrand Factor	2004-05-04
97	K040843	15296	von Willebrand Factor	2008-07-30
97	K041438	13307	von Willebrand Factor	2006-07-27
97	K060162	21708	von Willebrand Factor	2013-05-23
97	K942087	6175	von Willebrand Factor	1996-04-26
97	K962825	194	von Willebrand Factor	1997-04-25
97	K970431	758	von Willebrand Factor	2005-09-27
97	K972005	8002	von Willebrand Factor	1998-03-06
97	K983107	8712	von Willebrand Factor	1999-04-02
97	K992704	1288	von Willebrand Factor	2000-01-18
97	K992704	2880	von Willebrand Factor	2000-01-18
97	K992704	3580	von Willebrand Factor	2000-01-18
97	K992704	3736	von Willebrand Factor	2003-08-20
97	K992704	3737	von Willebrand Factor	2003-08-20
97	K992704	15309	von Willebrand Factor	2008-07-30
105	CDC000047	9671	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000055	9735	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000090	6296	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000090	9979	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000129	10368	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000129	10369	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000129	10371	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000129	10372	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000141	10520	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000166	10707	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000246	5731	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000262	2793	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000262	2795	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000282	11635	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000393	2794	Prostatic acid phosphatase (PAP)	1997-09-19
105	CDC000398	5783	Prostatic acid phosphatase (PAP)	1998-04-17
105	CDC000398	11993	Prostatic acid phosphatase (PAP)	1998-04-17
105	CDC000417	135	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000417	9168	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000423	5781	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000423	9399	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000445	10126	Prostatic acid phosphatase (PAP)	1993-07-26
105	CDC000451	5384	Prostatic acid phosphatase (PAP)	1993-07-26
105	K000257	210	Prostatic acid phosphatase (PAP)	2000-03-01
105	K022603	148	Prostatic acid phosphatase (PAP)	2002-10-30
105	K022603	4203	Prostatic acid phosphatase (PAP)	2006-12-28
105	K864945	3715	Prostatic acid phosphatase (PAP)	2003-10-02
105	K864945	3716	Prostatic acid phosphatase (PAP)	2003-10-02
105	K864945	3717	Prostatic acid phosphatase (PAP)	2003-10-02
105	K864945	4476	Prostatic acid phosphatase (PAP)	2004-05-19
105	K864945	4477	Prostatic acid phosphatase (PAP)	2004-05-19
105	K864945	18515	Prostatic acid phosphatase (PAP)	2011-05-04
105	K931701	1095	Prostatic acid phosphatase (PAP)	1994-06-10
105	K931701	17677	Prostatic acid phosphatase (PAP)	2011-10-11
105	K931701	18204	Prostatic acid phosphatase (PAP)	2011-10-11
105	K931701	18307	Prostatic acid phosphatase (PAP)	2011-10-11
105	K931701	18309	Prostatic acid phosphatase (PAP)	2011-10-11
105	K951595	140	Prostatic acid phosphatase (PAP)	1999-10-25
105	K951595	244	Prostatic acid phosphatase (PAP)	1999-10-25
105	K961274	960	Prostatic acid phosphatase (PAP)	1997-02-14
105	K961274	2088	Prostatic acid phosphatase (PAP)	1997-02-14
105	K964756	7761	Prostatic acid phosphatase (PAP)	1997-08-22
105	K970227	210	Prostatic acid phosphatase (PAP)	1997-12-12
105	K971103	96	Prostatic acid phosphatase (PAP)	2003-12-18
105	K971103	1178	Prostatic acid phosphatase (PAP)	2000-01-18
105	K971103	1179	Prostatic acid phosphatase (PAP)	1997-09-26
105	K971103	15992	Prostatic acid phosphatase (PAP)	2009-09-16
105	K974695	1004	Prostatic acid phosphatase (PAP)	1998-07-31
105	K981573	8495	Prostatic acid phosphatase (PAP)	1998-11-06
105	K991010	1824	Prostatic acid phosphatase (PAP)	1999-10-08
108	CDC000091	10020	Parathyroid hormone - intact	1993-07-26
108	CDC000141	10562	Parathyroid hormone - intact	1993-07-26
108	CDC000197	10885	Parathyroid hormone - intact	1993-07-26
108	CDC000225	11144	Parathyroid hormone - intact	1993-07-26
108	CDC000311	11742	Parathyroid hormone - intact	1994-09-01
108	CDC000437	9824	Parathyroid hormone - intact	1993-07-26
108	CR180317	27103	Parathyroid hormone - intact	2018-05-15
108	CR180937	25328	Parathyroid hormone - intact	2019-01-23
108	CR190160	26050	Parathyroid hormone - intact	2019-05-14
108	CR220150	34267	Parathyroid hormone - intact	2023-09-21
108	CR220402	33337	Parathyroid hormone - intact	2022-12-02
108	CR230143	33803	Parathyroid hormone - intact	2023-04-14
108	CR230143	33804	Parathyroid hormone - intact	2023-04-14
108	CR230552	35476	Parathyroid hormone - intact	2024-03-05
108	CR230669	34876	Parathyroid hormone - intact	2023-11-06
108	CR230669	34877	Parathyroid hormone - intact	2023-11-06
108	CR230669	34878	Parathyroid hormone - intact	2023-11-06
108	CR230669	34879	Parathyroid hormone - intact	2023-11-06
108	K000471	212	Parathyroid hormone - intact	2000-04-10
108	K001411	2300	Parathyroid hormone - intact	2002-03-08
108	K004038	1216	Parathyroid hormone - intact	2001-05-18
108	K004038	1989	Parathyroid hormone - intact	2001-12-04
108	K004038	2300	Parathyroid hormone - intact	2002-03-08
108	K011505	205	Parathyroid hormone - intact	2001-06-30
108	K011505	206	Parathyroid hormone - intact	2001-06-30
108	K013566	205	Parathyroid hormone - intact	2001-11-29
108	K013566	206	Parathyroid hormone - intact	2001-11-29
108	K013566	4203	Parathyroid hormone - intact	2006-11-22
108	K013566	17650	Parathyroid hormone - intact	2011-03-24
108	K013566	17763	Parathyroid hormone - intact	2011-03-24
108	K013566	17765	Parathyroid hormone - intact	2011-03-24
108	K013566	17766	Parathyroid hormone - intact	2011-03-24
108	K013992	1262	Parathyroid hormone - intact	2001-12-17
108	K020217	60	Parathyroid hormone - intact	2002-03-18
108	K020217	60	Parathyroid hormone - intact	2002-06-06
108	K020217	125	Parathyroid hormone - intact	2002-03-18
108	K020217	125	Parathyroid hormone - intact	2002-06-06
108	K020217	14432	Parathyroid hormone - intact	2007-10-11
108	K020945	2357	Parathyroid hormone - intact	2002-06-06
108	K022472	2662	Parathyroid hormone - intact	2002-10-08
108	K022603	148	Parathyroid hormone - intact	2002-10-30
108	K023764	15070	Parathyroid hormone - intact	2008-10-02
108	K033302	1262	Parathyroid hormone - intact	2004-01-29
108	K033426	3880	Parathyroid hormone - intact	2004-02-23
108	K033727	1262	Parathyroid hormone - intact	2004-05-11
108	K040813	1262	Parathyroid hormone - intact	2004-06-28
108	K042291	15954	Parathyroid hormone - intact	2009-04-23
108	K042291	15955	Parathyroid hormone - intact	2009-04-23
108	K042291	15956	Parathyroid hormone - intact	2009-04-23
108	K051150	12458	Parathyroid hormone - intact	2005-07-28
108	K051888	12731	Parathyroid hormone - intact	2005-10-20
108	K060373	14867	Parathyroid hormone - intact	2006-03-16
108	K061190	1049	Parathyroid hormone - intact	2006-09-22
108	K061190	2714	Parathyroid hormone - intact	2006-09-22
108	K061190	12050	Parathyroid hormone - intact	2006-09-22
108	K061190	12111	Parathyroid hormone - intact	2006-09-22
108	K061190	13024	Parathyroid hormone - intact	2006-09-22
108	K061190	14208	Parathyroid hormone - intact	2007-07-03
108	K063232	132	Parathyroid hormone - intact	2008-08-14
108	K063232	149	Parathyroid hormone - intact	2008-08-14
108	K063232	14153	Parathyroid hormone - intact	2007-08-08
108	K063232	15402	Parathyroid hormone - intact	2008-08-14
108	K063605	97	Parathyroid hormone - intact	2009-02-25
108	K063605	1178	Parathyroid hormone - intact	2009-02-25
108	K063605	14298	Parathyroid hormone - intact	2007-07-17
108	K063605	15868	Parathyroid hormone - intact	2009-02-25
108	K063605	18515	Parathyroid hormone - intact	2011-05-04
108	K070709	17398	Parathyroid hormone - intact	2011-06-30
108	K101921	15782	Parathyroid hormone - intact	2011-01-20
108	K101921	17414	Parathyroid hormone - intact	2011-01-20
108	K103325	17188	Parathyroid hormone - intact	2012-02-07
108	K121981	15363	Parathyroid hormone - intact	2013-03-25
108	K132515	17927	Parathyroid hormone - intact	2013-11-12
108	K921949	5318	Parathyroid hormone - intact	1993-11-22
108	K930008	5583	Parathyroid hormone - intact	1993-11-22
108	K934760	1095	Parathyroid hormone - intact	1994-06-10
108	K941878	6162	Parathyroid hormone - intact	1994-11-10
108	K942369	6189	Parathyroid hormone - intact	1994-11-10
108	K944788	6396	Parathyroid hormone - intact	1995-07-28
108	K950211	6593	Parathyroid hormone - intact	1995-04-21
108	K952199	6732	Parathyroid hormone - intact	1995-09-08
108	K961481	45	Parathyroid hormone - intact	2001-06-12
108	K962598	958	Parathyroid hormone - intact	1998-03-20
108	K970227	210	Parathyroid hormone - intact	1997-12-12
108	K970483	7821	Parathyroid hormone - intact	1997-05-02
108	K971103	15992	Parathyroid hormone - intact	2009-09-16
108	K971418	15363	Parathyroid hormone - intact	2008-09-04
108	K971418	15414	Parathyroid hormone - intact	2008-09-04
108	K974306	8282	Parathyroid hormone - intact	1999-07-23
108	K992680	43	Parathyroid hormone - intact	1999-10-08
108	K992680	44	Parathyroid hormone - intact	1999-10-08
109	CDC000033	942	Complement C3	1993-07-26
109	CDC000033	6400	Complement C3	1993-07-26
109	CDC000033	9557	Complement C3	1993-07-26
109	CDC000033	9565	Complement C3	1993-07-26
109	CDC000035	9579	Complement C3	1993-07-26
109	CDC000044	9622	Complement C3	1993-07-26
109	CDC000075	6576	Complement C3	1993-07-26
109	CDC000075	6577	Complement C3	1993-07-26
109	CDC000075	6578	Complement C3	1993-07-26
109	CDC000075	9855	Complement C3	1993-07-26
109	CDC000104	10140	Complement C3	1993-07-26
109	CDC000123	10285	Complement C3	1993-07-26
109	CDC000130	10383	Complement C3	1993-07-26
109	CDC000155	10660	Complement C3	1993-07-26
109	CDC000155	10661	Complement C3	1993-07-26
109	CDC000157	6710	Complement C3	1993-07-26
109	CDC000232	11188	Complement C3	1993-07-26
109	CDC000236	11191	Complement C3	1993-07-26
109	CDC000260	11439	Complement C3	1993-07-26
109	CDC000379	6579	Complement C3	1996-11-15
109	CDC000386	11953	Complement C3	1997-05-16
109	CDC000414	6573	Complement C3	1993-07-26
109	CDC000414	9109	Complement C3	1993-07-26
109	CDC000425	5348	Complement C3	1993-07-26
109	CDC000425	5350	Complement C3	1993-07-26
109	CDC000425	5351	Complement C3	1993-07-26
109	CDC000425	5760	Complement C3	1993-07-26
109	CDC000425	9450	Complement C3	1993-07-26
109	CDC000425	9452	Complement C3	1993-07-26
109	CDC000425	9453	Complement C3	1993-07-26
109	CDC000425	9456	Complement C3	1993-07-26
109	CDC000431	5327	Complement C3	1993-07-26
109	CDC000431	5328	Complement C3	1993-07-26
109	CDC000431	5329	Complement C3	1993-07-26
109	CDC000438	6575	Complement C3	1993-07-26
109	CDC000455	5278	Complement C3	1993-07-26
109	CDC000455	5279	Complement C3	1993-07-26
109	CDC000455	5384	Complement C3	1993-07-26
109	CDC000455	10584	Complement C3	1993-07-26
109	CDC000455	10585	Complement C3	1993-07-26
109	CDC000460	5691	Complement C3	1993-07-26
109	CDC000460	6879	Complement C3	1993-07-26
109	CDC000465	10	Complement C3	1993-07-26
109	CDC000465	42	Complement C3	1993-07-26
109	CDC000465	5332	Complement C3	1993-07-26
109	CDC000465	6760	Complement C3	1993-07-26
109	CDC000470	5331	Complement C3	1993-07-26
109	CDC000472	6801	Complement C3	1993-07-26
109	CDC000472	6971	Complement C3	1993-07-26
109	CDC000472	6972	Complement C3	1993-07-26
109	CDC000472	6973	Complement C3	1993-07-26
109	CDC000472	11418	Complement C3	1993-07-26
109	CDC000479	937	Complement C3	1999-05-07
109	CDC000479	3254	Complement C3	1999-05-07
109	CR140485	23201	Complement C3	2016-10-11
109	CR170073	25673	Complement C3	2017-03-13
109	CR180228	27086	Complement C3	2018-04-27
109	CR190023	29643	Complement C3	2019-05-09
109	CR190380	30285	Complement C3	2019-07-26
109	CR190387	30194	Complement C3	2019-07-19
109	CR190387	30195	Complement C3	2019-07-19
109	CR190387	30196	Complement C3	2019-07-19
109	CR190387	30197	Complement C3	2019-07-19
109	CR190387	30198	Complement C3	2019-07-19
109	CR190387	30199	Complement C3	2019-07-19
109	CR190387	30201	Complement C3	2019-07-19
109	CR190387	30202	Complement C3	2019-07-19
109	CR190387	30203	Complement C3	2019-07-19
109	CR190387	30204	Complement C3	2019-07-19
109	CR190387	30205	Complement C3	2019-07-19
109	CR190387	30206	Complement C3	2019-07-19
109	CR190387	30207	Complement C3	2019-07-19
109	CR190387	30208	Complement C3	2019-07-19
109	CR190387	30209	Complement C3	2019-07-19
109	CR190387	30211	Complement C3	2019-07-19
109	CR190387	30212	Complement C3	2019-07-19
109	CR190387	30214	Complement C3	2019-07-19
109	CR190387	30215	Complement C3	2019-07-19
109	CR190387	30217	Complement C3	2019-07-19
109	CR190387	30218	Complement C3	2019-07-19
109	CR190387	30220	Complement C3	2019-07-19
109	CR190387	30225	Complement C3	2019-07-19
109	CR190387	30227	Complement C3	2019-07-19
109	CR190387	30228	Complement C3	2019-07-19
109	CR190387	30229	Complement C3	2019-07-19
109	CR190387	30230	Complement C3	2019-07-19
109	CR190387	30231	Complement C3	2019-07-19
109	CR190387	30233	Complement C3	2019-07-19
109	CR190387	30234	Complement C3	2019-07-19
109	CR190387	30237	Complement C3	2019-07-19
109	CR190387	30238	Complement C3	2019-07-19
109	CR190387	30239	Complement C3	2019-07-19
109	CR190387	30240	Complement C3	2019-07-19
109	CR190564	30715	Complement C3	2019-11-22
109	CR200098	31085	Complement C3	2020-03-16
109	CR200539	31867	Complement C3	2020-12-03
109	CR200539	31868	Complement C3	2020-12-03
109	CR200539	31877	Complement C3	2020-12-03
109	CR220436	33270	Complement C3	2022-12-05
109	CR230652	34862	Complement C3	2023-11-08
109	CR230701	34754	Complement C3	2023-11-20
109	E990029	4745	Complement C3	1999-06-11
109	K000469	213	Complement C3	2000-03-20
109	K000469	4027	Complement C3	2003-12-12
109	K000469	4075	Complement C3	2004-01-16
109	K000469	14344	Complement C3	2011-06-02
109	K000469	14346	Complement C3	2011-06-02
109	K000469	15020	Complement C3	2008-04-24
109	K000469	15021	Complement C3	2008-04-24
109	K001647	6	Complement C3	2000-11-15
109	K001647	16864	Complement C3	2010-11-22
109	K001647	17469	Complement C3	2010-11-22
109	K010061	127	Complement C3	2001-04-26
109	K010061	4634	Complement C3	2005-01-26
109	K010061	15153	Complement C3	2011-06-20
109	K010061	15154	Complement C3	2011-06-20
109	K010061	15155	Complement C3	2011-06-20
109	K010061	15156	Complement C3	2011-06-20
109	K010326	1715	Complement C3	2001-07-18
109	K011720	999	Complement C3	2001-06-25
109	K012361	140	Complement C3	2001-12-17
109	K012361	141	Complement C3	2001-12-17
109	K012361	244	Complement C3	2001-12-17
109	K012361	15979	Complement C3	2009-04-06
109	K020852	1313	Complement C3	2002-08-16
109	K024014	2922	Complement C3	2006-08-07
109	K032035	1332	Complement C3	2003-08-05
109	K032035	2354	Complement C3	2003-08-05
109	K032035	3733	Complement C3	2003-08-05
109	K042291	4208	Complement C3	2004-11-16
109	K042291	4221	Complement C3	2004-11-16
109	K042291	15954	Complement C3	2009-04-23
109	K042291	15955	Complement C3	2009-04-23
109	K042291	15956	Complement C3	2009-04-23
109	K042475	18352	Complement C3	2013-06-04
109	K042494	1431	Complement C3	2004-10-22
109	K042494	15782	Complement C3	2011-02-03
109	K050665	12285	Complement C3	2005-05-05
109	K050665	12286	Complement C3	2005-05-05
109	K050665	12287	Complement C3	2005-05-05
109	K051087	14900	Complement C3	2008-02-28
109	K051087	15958	Complement C3	2009-09-14
109	K051087	15959	Complement C3	2009-09-14
109	K052914	13106	Complement C3	2006-08-08
109	K060256	13024	Complement C3	2006-03-22
109	K060373	13453	Complement C3	2006-03-16
109	K061852	13224	Complement C3	2006-10-03
109	K063150	13442	Complement C3	2007-03-21
109	K073604	15121	Complement C3	2009-07-08
109	K073604	18263	Complement C3	2011-08-16
109	K100179	14237	Complement C3	2010-08-18
109	K100853	17549	Complement C3	2011-01-10
109	K112412	19603	Complement C3	2012-05-08
109	K890417	19017	Complement C3	2011-08-25
109	K890417	19018	Complement C3	2011-08-25
109	K921661	940	Complement C3	1999-07-19
109	K942364	5813	Complement C3	1994-10-28
109	K942364	5814	Complement C3	1999-05-07
109	K943376	6309	Complement C3	1994-11-10
109	K943997	6351	Complement C3	1994-11-23
109	K944093	65	Complement C3	2003-10-23
109	K944093	14426	Complement C3	2007-12-13
109	K951595	139	Complement C3	2002-04-05
109	K951595	140	Complement C3	1999-10-25
109	K951595	141	Complement C3	2000-12-29
109	K951595	244	Complement C3	1999-10-25
109	K951595	1004	Complement C3	1995-10-06
109	K953239	1021	Complement C3	1999-05-07
109	K953239	1096	Complement C3	2001-09-10
109	K953239	6811	Complement C3	1996-03-22
109	K961274	960	Complement C3	1997-02-14
109	K961274	2088	Complement C3	1997-02-14
109	K961274	15260	Complement C3	2008-07-17
109	K962199	3854	Complement C3	1996-10-04
109	K962199	3855	Complement C3	1996-10-04
109	K962294	4348	Complement C3	2004-03-31
109	K962409	6613	Complement C3	1997-01-17
109	K962409	6974	Complement C3	1997-01-17
109	K962409	6975	Complement C3	1997-01-17
109	K962409	7254	Complement C3	1997-01-17
109	K962409	7255	Complement C3	1997-01-17
109	K962409	7256	Complement C3	1997-01-17
109	K962409	7257	Complement C3	1997-01-17
109	K962409	7258	Complement C3	1997-01-17
109	K962409	7259	Complement C3	1997-01-17
109	K962409	7260	Complement C3	1997-01-17
109	K962409	7261	Complement C3	1997-01-17
109	K962409	7262	Complement C3	1997-01-17
109	K962409	7263	Complement C3	1997-01-17
109	K962409	7264	Complement C3	1997-01-17
109	K962409	21490	Complement C3	2013-03-01
109	K964298	7725	Complement C3	1998-02-20
109	K964298	7726	Complement C3	1999-05-07
109	K964842	787	Complement C3	1997-06-20
109	K980367	2285	Complement C3	2005-01-05
109	K980367	13591	Complement C3	2006-10-20
109	K981743	19121	Complement C3	2011-10-04
109	K981743	19122	Complement C3	2011-10-04
109	K981743	19123	Complement C3	2011-10-04
109	K981743	19124	Complement C3	2011-10-04
109	K981743	19125	Complement C3	2011-10-04
109	K981743	19126	Complement C3	2011-10-04
109	K981743	19127	Complement C3	2011-10-04
109	K981743	19128	Complement C3	2011-10-04
109	K981743	19129	Complement C3	2011-10-04
109	K981783	8516	Complement C3	2000-01-07
109	K983441	1824	Complement C3	1999-10-08
109	K991907	162	Complement C3	2000-01-26
109	K993437	27	Complement C3	2009-01-12
109	K993437	8879	Complement C3	1999-12-10
109	K993437	8881	Complement C3	1999-12-10
109	K993437	8882	Complement C3	1999-12-10
109	K993437	8883	Complement C3	1999-12-10
109	K993437	8884	Complement C3	1999-12-10
109	K993437	8885	Complement C3	1999-12-10
109	K993437	8886	Complement C3	1999-12-10
109	K993437	8887	Complement C3	1999-12-10
109	K993437	8888	Complement C3	1999-12-10
109	K993437	8890	Complement C3	1999-12-10
109	K993437	8891	Complement C3	1999-12-10
109	K993437	8892	Complement C3	1999-12-10
109	K993437	8897	Complement C3	1999-12-10
109	K993437	9032	Complement C3	1999-12-10
109	K993437	9033	Complement C3	1999-12-10
109	K993437	9035	Complement C3	1999-12-10
109	K993437	9036	Complement C3	1999-12-10
109	K993437	9037	Complement C3	1999-12-10
109	K993437	9038	Complement C3	1999-12-10
109	K993437	9039	Complement C3	1999-12-10
109	K993437	9040	Complement C3	1999-12-10
109	K993437	9041	Complement C3	1999-12-10
109	K993437	9042	Complement C3	1999-12-10
109	K993437	13384	Complement C3	2009-01-12
109	K993437	13399	Complement C3	2006-08-03
109	K993437	15694	Complement C3	2009-01-12
109	K993437	15711	Complement C3	2009-01-12
109	K993437	15712	Complement C3	2009-01-12
109	K994296	156	Complement C3	2003-05-09
129	CDC000006	6572	Apolipoprotein B	1993-07-26
129	CDC000006	7024	Apolipoprotein B	1993-07-26
129	CDC000006	9108	Apolipoprotein B	1993-07-26
129	CDC000006	9109	Apolipoprotein B	1993-07-26
129	CDC000030	5744	Apolipoprotein B	1993-07-26
129	CDC000030	5745	Apolipoprotein B	1993-07-26
129	CDC000030	5746	Apolipoprotein B	1993-07-26
129	CDC000031	5348	Apolipoprotein B	1993-07-26
129	CDC000031	5350	Apolipoprotein B	1993-07-26
129	CDC000031	5351	Apolipoprotein B	1993-07-26
129	CDC000031	5760	Apolipoprotein B	1993-07-26
129	CDC000031	9450	Apolipoprotein B	1993-07-26
129	CDC000033	942	Apolipoprotein B	1993-07-26
129	CDC000033	6400	Apolipoprotein B	1993-07-26
129	CDC000033	9557	Apolipoprotein B	1993-07-26
129	CDC000033	9566	Apolipoprotein B	1993-07-26
129	CDC000035	9579	Apolipoprotein B	1993-07-26
129	CDC000035	9580	Apolipoprotein B	1993-07-26
129	CDC000052	5327	Apolipoprotein B	1993-07-26
129	CDC000052	5328	Apolipoprotein B	1993-07-26
129	CDC000052	5329	Apolipoprotein B	1993-07-26
129	CDC000052	5757	Apolipoprotein B	1993-07-26
129	CDC000052	6937	Apolipoprotein B	1993-07-26
129	CDC000055	9735	Apolipoprotein B	1993-07-26
129	CDC000071	6575	Apolipoprotein B	1993-07-26
129	CDC000075	6576	Apolipoprotein B	1993-07-26
129	CDC000075	6577	Apolipoprotein B	1993-07-26
129	CDC000075	6578	Apolipoprotein B	1993-07-26
129	CDC000075	9855	Apolipoprotein B	1993-07-26
129	CDC000104	10140	Apolipoprotein B	1993-07-26
129	CDC000105	10147	Apolipoprotein B	1993-07-26
129	CDC000105	10149	Apolipoprotein B	1993-07-26
129	CDC000105	10150	Apolipoprotein B	1993-07-26
129	CDC000105	10151	Apolipoprotein B	1993-07-26
129	CDC000149	10629	Apolipoprotein B	1993-07-26
129	CDC000149	10630	Apolipoprotein B	1993-07-26
129	CDC000179	10789	Apolipoprotein B	1993-07-26
129	CDC000201	5691	Apolipoprotein B	1993-07-26
129	CDC000201	6613	Apolipoprotein B	1993-07-26
129	CDC000201	6879	Apolipoprotein B	1993-07-26
129	CDC000201	6974	Apolipoprotein B	1993-07-26
129	CDC000201	7254	Apolipoprotein B	1993-07-26
129	CDC000201	7255	Apolipoprotein B	1993-07-26
129	CDC000201	7257	Apolipoprotein B	1993-07-26
129	CDC000201	7258	Apolipoprotein B	1993-07-26
129	CDC000231	42	Apolipoprotein B	1993-07-26
129	CDC000231	560	Apolipoprotein B	1993-07-26
129	CDC000231	5331	Apolipoprotein B	1993-07-26
129	CDC000231	5332	Apolipoprotein B	1993-07-26
129	CDC000231	6760	Apolipoprotein B	1993-07-26
129	CDC000232	11188	Apolipoprotein B	1993-07-26
129	CDC000236	11191	Apolipoprotein B	1993-07-26
129	CDC000246	5731	Apolipoprotein B	1993-07-26
129	CDC000259	6801	Apolipoprotein B	1993-07-26
129	CDC000259	6971	Apolipoprotein B	1993-07-26
129	CDC000259	6973	Apolipoprotein B	1993-07-26
129	CDC000259	11408	Apolipoprotein B	1993-07-26
129	CDC000259	11418	Apolipoprotein B	1993-07-26
129	CDC000313	7256	Apolipoprotein B	1994-09-01
129	CDC000379	6579	Apolipoprotein B	1996-11-15
129	CDC000386	11953	Apolipoprotein B	1997-05-16
129	CDC000407	937	Apolipoprotein B	1999-05-07
129	CDC000407	3062	Apolipoprotein B	1999-05-07
129	CDC000407	3254	Apolipoprotein B	1999-05-07
129	CDC000407	6940	Apolipoprotein B	1999-05-07
